series,model,origin,step,yhat
s9,daily_naive,3624,12,15209.004148
s9,daily_naive,3624,13,19378.095436
s9,daily_naive,3624,14,19605.770056
s9,daily_naive,3624,15,21456.330765
s9,daily_naive,3624,16,23351.955521
s9,daily_naive,3624,17,26835.838395
s9,daily_naive,3624,18,28620.472483
s9,daily_naive,3624,19,22765.968525
s9,daily_naive,3624,20,26460.982174
s9,daily_naive,3624,21,27564.007324
s9,daily_naive,3624,22,24469.394546
s9,daily_naive,3624,23,23122.378173
